audit_tolerance,operating_threshold,operational_step_change,audit_boundary_step_change,operating_threshold_step_size,audit_tolerance_step_size,dataset,model,protected_attribute,fairness_metric
0.0,0.7,0.0,,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.01,0.3,,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.01,0.35,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.01,0.4,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.01,0.45,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.01,0.5,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.01,0.55,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.01,0.6,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.01,0.65,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.01,0.7,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.02,0.3,,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.02,0.35,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.02,0.4,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.02,0.45,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.02,0.5,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.02,0.55,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.02,0.6,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.02,0.65,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.02,0.7,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.03,0.3,,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.03,0.35,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.03,0.4,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.03,0.45,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.03,0.5,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.03,0.55,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.03,0.6,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.03,0.65,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.03,0.7,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.04,0.3,,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.04,0.35,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.04,0.4,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.04,0.45,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.04,0.5,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.04,0.55,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.04,0.6,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.04,0.65,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.04,0.7,0.01,0.01,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.05,0.3,,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.05,0.35,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.05,0.4,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.05,0.45,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.05,0.5,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.05,0.55,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.05,0.6,0.01,0.01,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.05,0.65,0.019999999999999997,0.03,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.05,0.7,0.05,0.07,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.06,0.3,,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.06,0.35,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.06,0.4,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.06,0.45,0.01,0.01,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.06,0.5,0.0,0.01,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.06,0.55,0.0,0.01,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.06,0.6,0.03,0.03,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.06,0.65,0.18,0.19,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.06,0.7,0.21,0.35,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.07,0.3,,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.07,0.35,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.07,0.4,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.07,0.45,0.01,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.07,0.5,0.03,0.03,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.07,0.55,0.09,0.12000000000000001,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.07,0.6,0.22999999999999998,0.32,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.07,0.65,0.22999999999999998,0.37,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.07,0.7,0.24,0.39999999999999997,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.08,0.3,,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.08,0.35,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.08,0.4,0.01,0.01,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.08,0.45,0.049999999999999996,0.049999999999999996,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.08,0.5,0.21000000000000002,0.23,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.08,0.55,0.22999999999999998,0.37,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.08,0.6,0.26,0.4,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.08,0.65,0.15000000000000002,0.32000000000000006,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.08,0.7,0.08999999999999997,0.17000000000000004,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.09,0.3,,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.09,0.35,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.09,0.4,0.06,0.049999999999999996,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.09,0.45,0.32,0.32,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.09,0.5,0.30000000000000004,0.41000000000000003,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.09,0.55,0.18999999999999995,0.37,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.09,0.6,0.07999999999999996,0.18999999999999995,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.09,0.65,0.050000000000000044,0.08999999999999997,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.09,0.7,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.1,0.3,,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.1,0.35,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.1,0.4,0.24,0.18,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.1,0.45,0.47,0.32999999999999996,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.1,0.5,0.22000000000000008,0.25,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.1,0.55,0.04999999999999993,0.10999999999999999,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.1,0.6,0.020000000000000018,0.050000000000000044,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.1,0.65,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.1,0.7,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.11,0.3,,0.02,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.11,0.35,0.11,0.13,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.11,0.4,0.43000000000000005,0.32000000000000006,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.11,0.45,0.3999999999999999,0.25,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.11,0.5,0.040000000000000036,0.06999999999999995,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.11,0.55,0.0,0.020000000000000018,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.11,0.6,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.11,0.65,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.11,0.7,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.12,0.3,,0.02,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.12,0.35,0.30000000000000004,0.21000000000000002,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.12,0.4,0.56,0.33999999999999997,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.12,0.45,0.08999999999999997,0.030000000000000027,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.12,0.5,0.010000000000000009,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.12,0.55,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.12,0.6,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.12,0.65,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.12,0.7,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.13,0.3,,0.16999999999999998,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.13,0.35,0.4,0.26999999999999996,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.13,0.4,0.38,0.08999999999999997,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.13,0.45,0.010000000000000009,0.010000000000000009,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.13,0.5,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.13,0.55,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.13,0.6,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.13,0.65,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.13,0.7,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.14,0.3,,0.19999999999999998,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.14,0.35,0.49000000000000005,0.29000000000000004,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.14,0.4,0.09999999999999998,0.010000000000000009,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.14,0.45,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.14,0.5,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.14,0.55,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.14,0.6,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.14,0.65,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.14,0.7,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.15,0.3,,0.29,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.15,0.35,0.28,0.07999999999999996,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.15,0.4,0.020000000000000018,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.15,0.45,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.15,0.5,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.15,0.55,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.15,0.6,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.15,0.65,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.15,0.7,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.16,0.3,,0.24,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.16,0.35,0.06000000000000005,0.020000000000000018,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.16,0.4,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.16,0.45,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.16,0.5,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.16,0.55,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.16,0.6,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.16,0.65,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.16,0.7,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.17,0.3,,0.050000000000000044,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.17,0.35,0.010000000000000009,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.17,0.4,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.17,0.45,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.17,0.5,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.17,0.55,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.17,0.6,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.17,0.65,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.17,0.7,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.18,0.3,,0.010000000000000009,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.18,0.35,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.18,0.4,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
0.18,0.45,0.0,0.0,0.04999999999999999,0.010000000000000005,adult,random_forest,race,dpd_violation
